TAX_YEAR,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,CAT,REG,ITEM,VAC,PROPERTY_CLASS_CODE_OIC,PROPERTY_CLASS_DESCRIPTION,PROPERTY_TAX_LEVY_DESCRIPTION,TAX_RATE
2014,760,Fort St John Rural,BV,22,A,G,4,Major Industry,FT ST JOHN FIRE (I),6.3498
2014,760,Fort St John Rural,BV,22,A,G,5,Light Industry,FT ST JOHN FIRE (I),6.3498
2014,760,Fort St John Rural,BV,22,A,G,6,Business and Other,FT ST JOHN FIRE (I),4.5756
2014,760,Fort St John Rural,BV,22,A,G,7,Managed Forest Land,FT ST JOHN FIRE (I),5.6028
2014,760,Fort St John Rural,BV,22,A,G,8,Recreation/Non-Profit,FT ST JOHN FIRE (I),1.8676
2014,760,Fort St John Rural,BV,22,A,G,9,Farm,FT ST JOHN FIRE (I),1.8676
2014,760,Fort St John Rural,BV,22,C,G,1,Residential,TAYLOR FIRE (I),1.0251
2014,760,Fort St John Rural,BV,22,C,G,2,Utilities,TAYLOR FIRE (I),3.5879
2014,760,Fort St John Rural,BV,22,C,G,3,Supportive Housing,TAYLOR FIRE (I),1.0251
2014,760,Fort St John Rural,BV,22,C,G,4,Major Industry,TAYLOR FIRE (I),3.4853
2014,760,Fort St John Rural,BV,22,C,G,5,Light Industry,TAYLOR FIRE (I),3.4853
2014,760,Fort St John Rural,BV,22,C,G,6,Business and Other,TAYLOR FIRE (I),2.5115
2014,760,Fort St John Rural,BV,22,C,G,7,Managed Forest Land,TAYLOR FIRE (I),3.0753
2014,760,Fort St John Rural,BV,22,C,G,8,Recreation/Non-Profit,TAYLOR FIRE (I),1.0251
2014,760,Fort St John Rural,BV,22,C,G,9,Farm,TAYLOR FIRE (I),1.0251
2014,760,Fort St John Rural,BV,22,D,G,1,Residential,N PINE TV REBR (I),0.0246
2014,760,Fort St John Rural,BV,22,D,G,2,Utilities,N PINE TV REBR (I),0.0861
2014,760,Fort St John Rural,BV,22,D,G,3,Supportive Housing,N PINE TV REBR (I),0.0246
2014,760,Fort St John Rural,BV,22,D,G,4,Major Industry,N PINE TV REBR (I),0.0836
2014,760,Fort St John Rural,BV,22,D,G,5,Light Industry,N PINE TV REBR (I),0.0836
2014,760,Fort St John Rural,BV,22,D,G,6,Business and Other,N PINE TV REBR (I),0.0603
2014,760,Fort St John Rural,BV,22,D,G,7,Managed Forest Land,N PINE TV REBR (I),0.0738
2014,760,Fort St John Rural,BV,22,D,G,8,Recreation/Non-Profit,N PINE TV REBR (I),0.0246
2014,760,Fort St John Rural,BV,22,D,G,9,Farm,N PINE TV REBR (I),0.0246
2014,760,Fort St John Rural,BV,22,E,G,1,Residential,N PEACE LEISURE (I),0.321
2014,760,Fort St John Rural,BV,22,E,G,2,Utilities,N PEACE LEISURE (I),1.1235
2014,760,Fort St John Rural,BV,22,E,G,3,Supportive Housing,N PEACE LEISURE (I),0.321
2014,760,Fort St John Rural,BV,22,E,G,4,Major Industry,N PEACE LEISURE (I),1.0914
2014,760,Fort St John Rural,BV,22,E,G,5,Light Industry,N PEACE LEISURE (I),1.0914
2014,760,Fort St John Rural,BV,22,E,G,6,Business and Other,N PEACE LEISURE (I),0.7865
2014,760,Fort St John Rural,BV,22,E,G,7,Managed Forest Land,N PEACE LEISURE (I),0.963
2014,760,Fort St John Rural,BV,22,E,G,8,Recreation/Non-Profit,N PEACE LEISURE (I),0.321
2014,760,Fort St John Rural,BV,22,E,G,9,Farm,N PEACE LEISURE (I),0.321
2014,760,Fort St John Rural,BV,22,G,G,1,Residential,N PEACE REG POOL (I),0.3202
2014,760,Fort St John Rural,BV,22,G,G,2,Utilities,N PEACE REG POOL (I),1.1207
2014,760,Fort St John Rural,BV,22,G,G,3,Supportive Housing,N PEACE REG POOL (I),0.3202
2014,760,Fort St John Rural,BV,22,G,G,4,Major Industry,N PEACE REG POOL (I),1.0887
2014,760,Fort St John Rural,BV,22,G,G,5,Light Industry,N PEACE REG POOL (I),1.0887
2014,760,Fort St John Rural,BV,22,G,G,6,Business and Other,N PEACE REG POOL (I),0.7845
2014,760,Fort St John Rural,BV,22,G,G,7,Managed Forest Land,N PEACE REG POOL (I),0.9606
2014,760,Fort St John Rural,BV,22,G,G,8,Recreation/Non-Profit,N PEACE REG POOL (I),0.3202
2014,760,Fort St John Rural,BV,22,G,G,9,Farm,N PEACE REG POOL (I),0.3202
2014,760,Fort St John Rural,BV,22,H,G,1,Residential,BUICK CREEK ARENA(I),1.2181
2014,760,Fort St John Rural,BV,22,H,G,2,Utilities,BUICK CREEK ARENA(I),4.2634
2014,760,Fort St John Rural,BV,22,H,G,3,Supportive Housing,BUICK CREEK ARENA(I),1.2181
2014,760,Fort St John Rural,BV,22,H,G,4,Major Industry,BUICK CREEK ARENA(I),4.1415
2014,760,Fort St John Rural,BV,22,H,G,5,Light Industry,BUICK CREEK ARENA(I),4.1415
2014,760,Fort St John Rural,BV,22,H,G,6,Business and Other,BUICK CREEK ARENA(I),2.9843
2014,760,Fort St John Rural,BV,22,H,G,7,Managed Forest Land,BUICK CREEK ARENA(I),3.6543
2014,760,Fort St John Rural,BV,22,H,G,8,Recreation/Non-Profit,BUICK CREEK ARENA(I),1.2181
2014,760,Fort St John Rural,BV,22,H,G,9,Farm,BUICK CREEK ARENA(I),1.2181
2014,760,Fort St John Rural,BV,22,L,G,1,Residential,SOLID WASTE MGT (I),0.3214
2014,760,Fort St John Rural,BV,22,L,G,2,Utilities,SOLID WASTE MGT (I),1.1249
2014,760,Fort St John Rural,BV,22,L,G,3,Supportive Housing,SOLID WASTE MGT (I),0.3214
2014,760,Fort St John Rural,BV,22,L,G,4,Major Industry,SOLID WASTE MGT (I),1.0928
2014,760,Fort St John Rural,BV,22,L,G,5,Light Industry,SOLID WASTE MGT (I),1.0928
2014,760,Fort St John Rural,BV,22,L,G,6,Business and Other,SOLID WASTE MGT (I),0.7874
2014,760,Fort St John Rural,BV,22,L,G,7,Managed Forest Land,SOLID WASTE MGT (I),0.9642
2014,760,Fort St John Rural,BV,22,L,G,8,Recreation/Non-Profit,SOLID WASTE MGT (I),0.3214
2014,760,Fort St John Rural,BV,22,L,G,9,Farm,SOLID WASTE MGT (I),0.3214
2014,760,Fort St John Rural,BV,22,M,G,1,Residential,SOLID WASTE MGT (I),0.3211
2014,760,Fort St John Rural,BV,22,M,G,2,Utilities,SOLID WASTE MGT (I),1.1239
2014,760,Fort St John Rural,BV,22,M,G,3,Supportive Housing,SOLID WASTE MGT (I),0.3211
2014,760,Fort St John Rural,BV,22,M,G,4,Major Industry,SOLID WASTE MGT (I),1.0917
2014,760,Fort St John Rural,BV,22,M,G,5,Light Industry,SOLID WASTE MGT (I),1.0917
2014,760,Fort St John Rural,BV,22,M,G,6,Business and Other,SOLID WASTE MGT (I),0.7867
2014,760,Fort St John Rural,BV,22,M,G,7,Managed Forest Land,SOLID WASTE MGT (I),0.9633
2014,760,Fort St John Rural,BV,22,M,G,8,Recreation/Non-Profit,SOLID WASTE MGT (I),0.3211
2014,760,Fort St John Rural,BV,22,M,G,9,Farm,SOLID WASTE MGT (I),0.3211
2014,760,Fort St John Rural,BV,22,N,G,1,Residential,SOLID WASTE MGT (I),0.3233
2014,760,Fort St John Rural,BV,22,N,G,2,Utilities,SOLID WASTE MGT (I),1.1316
2014,760,Fort St John Rural,BV,22,N,G,3,Supportive Housing,SOLID WASTE MGT (I),0.3233
2014,760,Fort St John Rural,BV,22,N,G,4,Major Industry,SOLID WASTE MGT (I),1.0992
2014,760,Fort St John Rural,BV,22,N,G,5,Light Industry,SOLID WASTE MGT (I),1.0992
2014,760,Fort St John Rural,BV,22,N,G,6,Business and Other,SOLID WASTE MGT (I),0.7921
2014,760,Fort St John Rural,BV,22,N,G,7,Managed Forest Land,SOLID WASTE MGT (I),0.9699
2014,760,Fort St John Rural,BV,22,N,G,8,Recreation/Non-Profit,SOLID WASTE MGT (I),0.3233
2014,760,Fort St John Rural,BV,22,N,G,9,Farm,SOLID WASTE MGT (I),0.3233
2014,760,Fort St John Rural,BV,22,P,D,1,Residential,CHARLIE LK FIRE PROT,0.8297
2014,760,Fort St John Rural,BV,22,P,D,2,Utilities,CHARLIE LK FIRE PROT,2.904
2014,760,Fort St John Rural,BV,22,P,D,3,Supportive Housing,CHARLIE LK FIRE PROT,0.8297
2014,760,Fort St John Rural,BV,22,P,D,4,Major Industry,CHARLIE LK FIRE PROT,2.821
2014,760,Fort St John Rural,BV,22,P,D,5,Light Industry,CHARLIE LK FIRE PROT,2.821
2014,760,Fort St John Rural,BV,22,P,D,6,Business and Other,CHARLIE LK FIRE PROT,2.0328
2014,760,Fort St John Rural,BV,22,P,D,7,Managed Forest Land,CHARLIE LK FIRE PROT,2.4891
2014,760,Fort St John Rural,BV,22,P,D,8,Recreation/Non-Profit,CHARLIE LK FIRE PROT,0.8297
2014,760,Fort St John Rural,BV,22,P,D,9,Farm,CHARLIE LK FIRE PROT,0.8297
2014,760,Fort St John Rural,BV,22,Q,D,1,Residential,CLEARVIEW GYM,0.4148
2014,760,Fort St John Rural,BV,22,Q,D,2,Utilities,CLEARVIEW GYM,1.4518
2014,760,Fort St John Rural,BV,22,Q,D,3,Supportive Housing,CLEARVIEW GYM,0.4148
2014,760,Fort St John Rural,BV,22,Q,D,4,Major Industry,CLEARVIEW GYM,1.4103
2014,760,Fort St John Rural,BV,22,Q,D,5,Light Industry,CLEARVIEW GYM,1.4103
2014,760,Fort St John Rural,BV,22,Q,D,6,Business and Other,CLEARVIEW GYM,1.0163
2014,760,Fort St John Rural,BV,22,Q,D,7,Managed Forest Land,CLEARVIEW GYM,1.2444
2014,760,Fort St John Rural,BV,22,Q,D,8,Recreation/Non-Profit,CLEARVIEW GYM,0.4148
2014,760,Fort St John Rural,BV,22,Q,D,9,Farm,CLEARVIEW GYM,0.4148
2014,760,Fort St John Rural,BY,22,B,D,1,Residential,POLICE TAX,0.178
2014,760,Fort St John Rural,BY,22,B,D,2,Utilities,POLICE TAX,0.623
2014,760,Fort St John Rural,BY,22,B,D,3,Supportive Housing,POLICE TAX,0.1
2014,760,Fort St John Rural,BY,22,B,D,4,Major Industry,POLICE TAX,0.6052
2014,760,Fort St John Rural,BY,22,B,D,5,Light Industry,POLICE TAX,0.6052
2014,760,Fort St John Rural,BY,22,B,D,6,Business and Other,POLICE TAX,0.4361
2014,760,Fort St John Rural,BY,22,B,D,7,Managed Forest Land,POLICE TAX,0.534
2014,760,Fort St John Rural,BY,22,B,D,8,Recreation/Non-Profit,POLICE TAX,0.178
2014,760,Fort St John Rural,BY,22,B,D,9,Farm,POLICE TAX,0.178
2014,760,Fort St John Rural,BY,22,C,D,1,Residential,POLICE TAX,0.1774
2014,760,Fort St John Rural,BY,22,C,D,2,Utilities,POLICE TAX,0.6209
2014,760,Fort St John Rural,BY,22,C,D,3,Supportive Housing,POLICE TAX,0.1
2014,760,Fort St John Rural,BY,22,C,D,4,Major Industry,POLICE TAX,0.6032
2014,760,Fort St John Rural,BY,22,C,D,5,Light Industry,POLICE TAX,0.6032
2014,760,Fort St John Rural,BY,22,C,D,6,Business and Other,POLICE TAX,0.4346
2014,760,Fort St John Rural,BY,22,C,D,7,Managed Forest Land,POLICE TAX,0.5322
2014,760,Fort St John Rural,BY,22,C,D,8,Recreation/Non-Profit,POLICE TAX,0.1774
2014,760,Fort St John Rural,BY,22,C,D,9,Farm,POLICE TAX,0.1774
2014,760,Fort St John Rural,BY,22,E,D,1,Residential,POLICE TAX,0.1787
2014,760,Fort St John Rural,BY,22,E,D,2,Utilities,POLICE TAX,0.6253
2014,760,Fort St John Rural,BY,22,E,D,3,Supportive Housing,POLICE TAX,0.1
2014,760,Fort St John Rural,BY,22,E,D,4,Major Industry,POLICE TAX,0.6074
2014,760,Fort St John Rural,BY,22,E,D,5,Light Industry,POLICE TAX,0.6074
2014,760,Fort St John Rural,BY,22,E,D,6,Business and Other,POLICE TAX,0.4377
2014,760,Fort St John Rural,BY,22,E,D,7,Managed Forest Land,POLICE TAX,0.536
2014,760,Fort St John Rural,BY,22,E,D,8,Recreation/Non-Profit,POLICE TAX,0.1787
2014,760,Fort St John Rural,BY,22,E,D,9,Farm,POLICE TAX,0.1787
2014,761,Victoria Rural,AA,,G,A,1,Residential,GEN RESIDENTIAL,0.56
2014,761,Victoria Rural,AA,,G,A,2,Utilities,GEN UTILITIES,3.82
2014,761,Victoria Rural,AA,,G,A,3,Supportive Housing,GEN SUPPORTIVE HSNG,0.1
2014,761,Victoria Rural,AA,,G,A,4,Major Industry,GEN MAJOR INDUSTRY,5.34
2014,761,Victoria Rural,AA,,G,A,5,Light Industry,GEN LIGHT INDUSTRY,2.91
2014,761,Victoria Rural,AA,,G,A,6,Business and Other,GEN BUSINESS/OTHER,2.91
2014,761,Victoria Rural,AA,,G,A,7,Managed Forest Land,GEN MANAGED FOR.,0.56
2014,761,Victoria Rural,AA,,G,A,8,Recreation/Non-Profit,GEN RECN/NON-PROFIT,0.94
2014,761,Victoria Rural,AA,,G,A,9,Farm,GEN FARM,0.52
2014,761,Victoria Rural,AB,61,S,S,1,Residential,SCH RESIDENTIAL,1.7909
2014,761,Victoria Rural,AB,61,S,S,2,Utilities,SCH UTILITIES,13.6
2014,761,Victoria Rural,AB,61,S,S,3,Supportive Housing,SCH SUSTAIN HOUSING,0.1
2014,761,Victoria Rural,AB,61,S,S,4,Major Industry,SCH MAJOR INDUSTRY,6
2014,761,Victoria Rural,AB,61,S,S,5,Light Industry,SCH LIGHT INDUSTRY,6
2014,761,Victoria Rural,AB,61,S,S,6,Business and Other,SCH BUSINESS/OTHER,6
2014,761,Victoria Rural,AB,61,S,S,7,Managed Forest Land,SCH MANAGED FOREST,2.4
2014,761,Victoria Rural,AB,61,S,S,8,Recreation/Non-Profit,SCH RECN/NON-PROFIT,3.4
2014,761,Victoria Rural,AB,61,S,S,9,Farm,SCH FARM,6.9
2014,761,Victoria Rural,AC,03,I,D,1,Residential,BC ASSESSMENT,0.0619
2014,761,Victoria Rural,AC,03,I,D,2,Utilities,BC ASSESSMENT,0.5115
2014,761,Victoria Rural,AC,03,I,D,4,Major Industry,BC ASSESSMENT,0.5115
2014,761,Victoria Rural,AC,03,I,D,5,Light Industry,BC ASSESSMENT,0.1755
2014,761,Victoria Rural,AC,03,I,D,6,Business and Other,BC ASSESSMENT,0.1755
2014,761,Victoria Rural,AC,03,I,D,7,Managed Forest Land,BC ASSESSMENT,0.3616
2014,761,Victoria Rural,AC,03,I,D,8,Recreation/Non-Profit,BC ASSESSMENT,0.0619
2014,761,Victoria Rural,AC,03,I,D,9,Farm,BC ASSESSMENT,0.0619
2014,761,Victoria Rural,AC,03,M,D,1,Residential,MUNICIPAL FINANCE,0.0002
2014,761,Victoria Rural,AC,03,M,D,2,Utilities,MUNICIPAL FINANCE,0.0007
2014,761,Victoria Rural,AC,03,M,D,3,Supportive Housing,MUNICIPAL FINANCE,0.0002
2014,761,Victoria Rural,AC,03,M,D,4,Major Industry,MUNICIPAL FINANCE,0.0007
2014,761,Victoria Rural,AC,03,M,D,5,Light Industry,MUNICIPAL FINANCE,0.0007
2014,761,Victoria Rural,AC,03,M,D,6,Business and Other,MUNICIPAL FINANCE,0.0005
2014,761,Victoria Rural,AC,03,M,D,7,Managed Forest Land,MUNICIPAL FINANCE,0.0006
2014,761,Victoria Rural,AC,03,M,D,8,Recreation/Non-Profit,MUNICIPAL FINANCE,0.0002
2014,761,Victoria Rural,AC,03,M,D,9,Farm,MUNICIPAL FINANCE,0.0002
2014,761,Victoria Rural,AC,20,E,D,1,Residential,CAPITAL REG HOSP,0.3104
2014,761,Victoria Rural,AC,20,E,D,2,Utilities,CAPITAL REG HOSP,1.0864
2014,761,Victoria Rural,AC,20,E,D,3,Supportive Housing,CAPITAL REG HOSP,0.3104
2014,761,Victoria Rural,AC,20,E,D,4,Major Industry,CAPITAL REG HOSP,1.0554
2014,761,Victoria Rural,AC,20,E,D,5,Light Industry,CAPITAL REG HOSP,1.0554
2014,761,Victoria Rural,AC,20,E,D,6,Business and Other,CAPITAL REG HOSP,0.7605
2014,761,Victoria Rural,AC,20,E,D,7,Managed Forest Land,CAPITAL REG HOSP,0.9312
2014,761,Victoria Rural,AC,20,E,D,8,Recreation/Non-Profit,CAPITAL REG HOSP,0.3104
2014,761,Victoria Rural,AC,20,E,D,9,Farm,CAPITAL REG HOSP,0.3104
2014,761,Victoria Rural,BE,03,H,D,1,Residential,AREA H CAPITAL,1.1949
2014,761,Victoria Rural,BE,03,H,D,2,Utilities,AREA H CAPITAL,4.1822
2014,761,Victoria Rural,BE,03,H,D,3,Supportive Housing,AREA H CAPITAL,1.1949
2014,761,Victoria Rural,BE,03,H,D,4,Major Industry,AREA H CAPITAL,4.0627
2014,761,Victoria Rural,BE,03,H,D,5,Light Industry,AREA H CAPITAL,4.0627
2014,761,Victoria Rural,BE,03,H,D,6,Business and Other,AREA H CAPITAL,2.9275
2014,761,Victoria Rural,BE,03,H,D,7,Managed Forest Land,AREA H CAPITAL,3.5847
2014,761,Victoria Rural,BE,03,H,D,8,Recreation/Non-Profit,AREA H CAPITAL,1.1949
2014,761,Victoria Rural,BE,03,H,D,9,Farm,AREA H CAPITAL,1.1949
2014,761,Victoria Rural,BL,,U,D,1,Residential,B.C. TRANSIT AUTH.,0.2629
2014,761,Victoria Rural,BL,,U,D,2,Utilities,B.C. TRANSIT AUTH.,1.2751
2014,761,Victoria Rural,BL,,U,D,3,Supportive Housing,B.C. TRANSIT AUTH.,0.2629
2014,761,Victoria Rural,BL,,U,D,4,Major Industry,B.C. TRANSIT AUTH.,1.2751
2014,761,Victoria Rural,BL,,U,D,5,Light Industry,B.C. TRANSIT AUTH.,1.2751
2014,761,Victoria Rural,BL,,U,D,6,Business and Other,B.C. TRANSIT AUTH.,1.2751
2014,761,Victoria Rural,BL,,U,D,7,Managed Forest Land,B.C. TRANSIT AUTH.,1.2751
2014,761,Victoria Rural,BL,,U,D,8,Recreation/Non-Profit,B.C. TRANSIT AUTH.,0.2629
2014,761,Victoria Rural,BL,,U,D,9,Farm,B.C. TRANSIT AUTH.,0.2629
2014,761,Victoria Rural,BV,03,J,D,1,Residential,GR VIC LIBRARY & REC,0.177
2014,761,Victoria Rural,BV,03,J,D,2,Utilities,GR VIC LIBRARY & REC,0.6195
2014,761,Victoria Rural,BV,03,J,D,3,Supportive Housing,GR VIC LIBRARY & REC,0.177
2014,761,Victoria Rural,BV,03,J,D,4,Major Industry,GR VIC LIBRARY & REC,0.6018
2014,761,Victoria Rural,BV,03,J,D,5,Light Industry,GR VIC LIBRARY & REC,0.6018
2014,761,Victoria Rural,BV,03,J,D,6,Business and Other,GR VIC LIBRARY & REC,0.4337
2014,761,Victoria Rural,BV,03,J,D,7,Managed Forest Land,GR VIC LIBRARY & REC,0.531
2014,761,Victoria Rural,BV,03,J,D,8,Recreation/Non-Profit,GR VIC LIBRARY & REC,0.177
2014,761,Victoria Rural,BV,03,J,D,9,Farm,GR VIC LIBRARY & REC,0.177
2014,761,Victoria Rural,BV,03,R,D,1,Residential,VICTIMS SERVICES,0.0031
2014,761,Victoria Rural,BV,03,R,D,2,Utilities,VICTIMS SERVICES,0.0109
2014,761,Victoria Rural,BV,03,R,D,3,Supportive Housing,VICTIMS SERVICES,0.0031
2014,761,Victoria Rural,BV,03,R,D,4,Major Industry,VICTIMS SERVICES,0.0105
2014,761,Victoria Rural,BV,03,R,D,5,Light Industry,VICTIMS SERVICES,0.0105
2014,761,Victoria Rural,BV,03,R,D,6,Business and Other,VICTIMS SERVICES,0.0076
2014,761,Victoria Rural,BV,03,R,D,7,Managed Forest Land,VICTIMS SERVICES,0.0093
2014,761,Victoria Rural,BV,03,R,D,8,Recreation/Non-Profit,VICTIMS SERVICES,0.0031
2014,761,Victoria Rural,BV,03,R,D,9,Farm,VICTIMS SERVICES,0.0031
2014,761,Victoria Rural,BY,03,H,D,1,Residential,POLICE TAX,0.1344
2014,761,Victoria Rural,BY,03,H,D,2,Utilities,POLICE TAX,0.4702
2014,761,Victoria Rural,BY,03,H,D,3,Supportive Housing,POLICE TAX,0.1
2014,761,Victoria Rural,BY,03,H,D,4,Major Industry,POLICE TAX,0.4568
2014,761,Victoria Rural,BY,03,H,D,5,Light Industry,POLICE TAX,0.4568
2014,761,Victoria Rural,BY,03,H,D,6,Business and Other,POLICE TAX,0.3292
2014,761,Victoria Rural,BY,03,H,D,7,Managed Forest Land,POLICE TAX,0.4031
2014,761,Victoria Rural,BY,03,H,D,8,Recreation/Non-Profit,POLICE TAX,0.1344
2014,761,Victoria Rural,BY,03,H,D,9,Farm,POLICE TAX,0.1344
2014,762,Victoria Rural,AA,,G,A,1,Residential,GEN RESIDENTIAL,0.56
2014,762,Victoria Rural,AA,,G,A,2,Utilities,GEN UTILITIES,3.82
2014,762,Victoria Rural,AA,,G,A,3,Supportive Housing,GEN SUPPORTIVE HSNG,0.1
2014,762,Victoria Rural,AA,,G,A,4,Major Industry,GEN MAJOR INDUSTRY,5.34
2014,762,Victoria Rural,AA,,G,A,5,Light Industry,GEN LIGHT INDUSTRY,2.91
2014,762,Victoria Rural,AA,,G,A,6,Business and Other,GEN BUSINESS/OTHER,2.91
2014,762,Victoria Rural,AA,,G,A,7,Managed Forest Land,GEN MANAGED FOR.,0.56
2014,762,Victoria Rural,AA,,G,A,8,Recreation/Non-Profit,GEN RECN/NON-PROFIT,0.94
2014,762,Victoria Rural,AA,,G,A,9,Farm,GEN FARM,0.52
2014,762,Victoria Rural,AB,62,S,S,1,Residential,SCH RESIDENTIAL,2.0225
2014,762,Victoria Rural,AB,62,S,S,2,Utilities,SCH UTILITIES,13.6
2014,762,Victoria Rural,AB,62,S,S,3,Supportive Housing,SCH SUSTAIN HOUSING,0.1
2014,762,Victoria Rural,AB,62,S,S,4,Major Industry,SCH MAJOR INDUSTRY,6
2014,762,Victoria Rural,AB,62,S,S,5,Light Industry,SCH LIGHT INDUSTRY,6
2014,762,Victoria Rural,AB,62,S,S,6,Business and Other,SCH BUSINESS/OTHER,6
2014,762,Victoria Rural,AB,62,S,S,7,Managed Forest Land,SCH MANAGED FOREST,2.4
2014,762,Victoria Rural,AB,62,S,S,8,Recreation/Non-Profit,SCH RECN/NON-PROFIT,3.4
2014,762,Victoria Rural,AB,62,S,S,9,Farm,SCH FARM,6.9
2014,762,Victoria Rural,AC,03,I,D,1,Residential,BC ASSESSMENT,0.0619
2014,762,Victoria Rural,AC,03,I,D,2,Utilities,BC ASSESSMENT,0.5115
2014,762,Victoria Rural,AC,03,I,D,4,Major Industry,BC ASSESSMENT,0.5115
2014,762,Victoria Rural,AC,03,I,D,5,Light Industry,BC ASSESSMENT,0.1755
2014,762,Victoria Rural,AC,03,I,D,6,Business and Other,BC ASSESSMENT,0.1755
2014,762,Victoria Rural,AC,03,I,D,7,Managed Forest Land,BC ASSESSMENT,0.3616
2014,762,Victoria Rural,AC,03,I,D,8,Recreation/Non-Profit,BC ASSESSMENT,0.0619
2014,762,Victoria Rural,AC,03,I,D,9,Farm,BC ASSESSMENT,0.0619
2014,762,Victoria Rural,AC,03,M,D,1,Residential,MUNICIPAL FINANCE,0.0002
2014,762,Victoria Rural,AC,03,M,D,2,Utilities,MUNICIPAL FINANCE,0.0007
2014,762,Victoria Rural,AC,03,M,D,3,Supportive Housing,MUNICIPAL FINANCE,0.0002
2014,762,Victoria Rural,AC,03,M,D,4,Major Industry,MUNICIPAL FINANCE,0.0007
2014,762,Victoria Rural,AC,03,M,D,5,Light Industry,MUNICIPAL FINANCE,0.0007
2014,762,Victoria Rural,AC,03,M,D,6,Business and Other,MUNICIPAL FINANCE,0.0005
2014,762,Victoria Rural,AC,03,M,D,7,Managed Forest Land,MUNICIPAL FINANCE,0.0006
2014,762,Victoria Rural,AC,03,M,D,8,Recreation/Non-Profit,MUNICIPAL FINANCE,0.0002
2014,762,Victoria Rural,AC,03,M,D,9,Farm,MUNICIPAL FINANCE,0.0002
2014,762,Victoria Rural,AC,20,E,D,1,Residential,CAPITAL REG HOSP,0.3104
2014,762,Victoria Rural,AC,20,E,D,2,Utilities,CAPITAL REG HOSP,1.0864
2014,762,Victoria Rural,AC,20,E,D,3,Supportive Housing,CAPITAL REG HOSP,0.3104
2014,762,Victoria Rural,AC,20,E,D,4,Major Industry,CAPITAL REG HOSP,1.0554
2014,762,Victoria Rural,AC,20,E,D,5,Light Industry,CAPITAL REG HOSP,1.0554
2014,762,Victoria Rural,AC,20,E,D,6,Business and Other,CAPITAL REG HOSP,0.7605
2014,762,Victoria Rural,AC,20,E,D,7,Managed Forest Land,CAPITAL REG HOSP,0.9312
2014,762,Victoria Rural,AC,20,E,D,8,Recreation/Non-Profit,CAPITAL REG HOSP,0.3104
2014,762,Victoria Rural,AC,20,E,D,9,Farm,CAPITAL REG HOSP,0.3104
2014,762,Victoria Rural,BE,03,H,D,1,Residential,AREA H CAPITAL,1.1896
2014,762,Victoria Rural,BE,03,H,D,2,Utilities,AREA H CAPITAL,4.1636
2014,762,Victoria Rural,BE,03,H,D,3,Supportive Housing,AREA H CAPITAL,1.1896
2014,762,Victoria Rural,BE,03,H,D,4,Major Industry,AREA H CAPITAL,4.0446
2014,762,Victoria Rural,BE,03,H,D,5,Light Industry,AREA H CAPITAL,4.0446
2014,762,Victoria Rural,BE,03,H,D,6,Business and Other,AREA H CAPITAL,2.9145
2014,762,Victoria Rural,BE,03,H,D,7,Managed Forest Land,AREA H CAPITAL,3.5688
2014,762,Victoria Rural,BE,03,H,D,8,Recreation/Non-Profit,AREA H CAPITAL,1.1896
2014,762,Victoria Rural,BE,03,H,D,9,Farm,AREA H CAPITAL,1.1896
2014,762,Victoria Rural,BL,,U,D,1,Residential,B.C. TRANSIT AUTH.,0.2629
2014,762,Victoria Rural,BL,,U,D,2,Utilities,B.C. TRANSIT AUTH.,1.2751
2014,762,Victoria Rural,BL,,U,D,3,Supportive Housing,B.C. TRANSIT AUTH.,0.2629
2014,762,Victoria Rural,BL,,U,D,4,Major Industry,B.C. TRANSIT AUTH.,1.2751
2014,762,Victoria Rural,BL,,U,D,5,Light Industry,B.C. TRANSIT AUTH.,1.2751
2014,762,Victoria Rural,BL,,U,D,6,Business and Other,B.C. TRANSIT AUTH.,1.2751
2014,762,Victoria Rural,BL,,U,D,7,Managed Forest Land,B.C. TRANSIT AUTH.,1.2751
2014,762,Victoria Rural,BL,,U,D,8,Recreation/Non-Profit,B.C. TRANSIT AUTH.,0.2629
2014,762,Victoria Rural,BL,,U,D,9,Farm,B.C. TRANSIT AUTH.,0.2629
2014,762,Victoria Rural,BV,03,4,D,1,Residential,JDF SEPTAGE DISPOSAL,0.0002
2014,762,Victoria Rural,BV,03,4,D,2,Utilities,JDF SEPTAGE DISPOSAL,0.0007
2014,762,Victoria Rural,BV,03,4,D,3,Supportive Housing,JDF SEPTAGE DISPOSAL,0.0002
2014,762,Victoria Rural,BV,03,4,D,4,Major Industry,JDF SEPTAGE DISPOSAL,0.0007
2014,762,Victoria Rural,BV,03,4,D,5,Light Industry,JDF SEPTAGE DISPOSAL,0.0007
2014,762,Victoria Rural,BV,03,4,D,6,Business and Other,JDF SEPTAGE DISPOSAL,0.0005
2014,762,Victoria Rural,BV,03,4,D,7,Managed Forest Land,JDF SEPTAGE DISPOSAL,0.0006
2014,762,Victoria Rural,BV,03,4,D,8,Recreation/Non-Profit,JDF SEPTAGE DISPOSAL,0.0002
2014,762,Victoria Rural,BV,03,4,D,9,Farm,JDF SEPTAGE DISPOSAL,0.0002
2014,762,Victoria Rural,BV,03,5,D,1,Residential,SOOKE REGION MUSEUM,0.048
2014,762,Victoria Rural,BV,03,5,D,2,Utilities,SOOKE REGION MUSEUM,0.168
