census_year,geography_id,geography_name,projection_year,occupation_code,occupation_description,demand_outlook_value,supply_outlook_value
2011,5930,Thompson-Okanagan,2015,NOC721,"Contractors and supervisors, trades and related workers",2590,2570
2011,5930,Thompson-Okanagan,2016,NOC721,"Contractors and supervisors, trades and related workers",2650,2620
2011,5930,Thompson-Okanagan,2017,NOC721,"Contractors and supervisors, trades and related workers",2730,2690
2011,5930,Thompson-Okanagan,2018,NOC721,"Contractors and supervisors, trades and related workers",2790,2760
2011,5930,Thompson-Okanagan,2019,NOC721,"Contractors and supervisors, trades and related workers",2820,2800
2011,5930,Thompson-Okanagan,2020,NOC721,"Contractors and supervisors, trades and related workers",2840,2830
2011,5930,Thompson-Okanagan,2010,NOC722,"Supervisors, railway and motor transportation occupations",160,170
2011,5930,Thompson-Okanagan,2011,NOC722,"Supervisors, railway and motor transportation occupations",160,160
2011,5930,Thompson-Okanagan,2012,NOC722,"Supervisors, railway and motor transportation occupations",160,160
2011,5930,Thompson-Okanagan,2013,NOC722,"Supervisors, railway and motor transportation occupations",160,170
2011,5930,Thompson-Okanagan,2014,NOC722,"Supervisors, railway and motor transportation occupations",170,170
2011,5930,Thompson-Okanagan,2015,NOC722,"Supervisors, railway and motor transportation occupations",170,170
2011,5930,Thompson-Okanagan,2016,NOC722,"Supervisors, railway and motor transportation occupations",170,170
2011,5930,Thompson-Okanagan,2017,NOC722,"Supervisors, railway and motor transportation occupations",170,170
2011,5930,Thompson-Okanagan,2018,NOC722,"Supervisors, railway and motor transportation occupations",170,170
2011,5930,Thompson-Okanagan,2019,NOC722,"Supervisors, railway and motor transportation occupations",170,170
2011,5930,Thompson-Okanagan,2020,NOC722,"Supervisors, railway and motor transportation occupations",180,180
2011,5930,Thompson-Okanagan,2010,NOC723,Machinists and related occupations,420,430
2011,5930,Thompson-Okanagan,2011,NOC723,Machinists and related occupations,410,420
2011,5930,Thompson-Okanagan,2012,NOC723,Machinists and related occupations,420,430
2011,5930,Thompson-Okanagan,2013,NOC723,Machinists and related occupations,430,430
2011,5930,Thompson-Okanagan,2014,NOC723,Machinists and related occupations,430,430
2011,5930,Thompson-Okanagan,2015,NOC723,Machinists and related occupations,440,440
2011,5930,Thompson-Okanagan,2016,NOC723,Machinists and related occupations,440,440
2011,5930,Thompson-Okanagan,2017,NOC723,Machinists and related occupations,440,440
2011,5930,Thompson-Okanagan,2018,NOC723,Machinists and related occupations,450,440
2011,5930,Thompson-Okanagan,2019,NOC723,Machinists and related occupations,450,440
2011,5930,Thompson-Okanagan,2020,NOC723,Machinists and related occupations,450,450
2011,5930,Thompson-Okanagan,2010,NOC724,Electrical trades and telecommunication occupations,3060,3140
2011,5930,Thompson-Okanagan,2011,NOC724,Electrical trades and telecommunication occupations,2970,3060
2011,5930,Thompson-Okanagan,2012,NOC724,Electrical trades and telecommunication occupations,2990,3050
2011,5930,Thompson-Okanagan,2013,NOC724,Electrical trades and telecommunication occupations,2990,3020
2011,5930,Thompson-Okanagan,2014,NOC724,Electrical trades and telecommunication occupations,3010,3010
2011,5930,Thompson-Okanagan,2015,NOC724,Electrical trades and telecommunication occupations,3040,3020
2011,5930,Thompson-Okanagan,2016,NOC724,Electrical trades and telecommunication occupations,3110,3070
2011,5930,Thompson-Okanagan,2017,NOC724,Electrical trades and telecommunication occupations,3200,3160
2011,5930,Thompson-Okanagan,2018,NOC724,Electrical trades and telecommunication occupations,3270,3230
2011,5930,Thompson-Okanagan,2019,NOC724,Electrical trades and telecommunication occupations,3310,3290
2011,5930,Thompson-Okanagan,2020,NOC724,Electrical trades and telecommunication occupations,3330,3320
2011,5930,Thompson-Okanagan,2010,NOC725,"Plumbers, pipefitters and gas fitters",1620,1670
2011,5930,Thompson-Okanagan,2011,NOC725,"Plumbers, pipefitters and gas fitters",1560,1610
2011,5930,Thompson-Okanagan,2012,NOC725,"Plumbers, pipefitters and gas fitters",1550,1580
2011,5930,Thompson-Okanagan,2013,NOC725,"Plumbers, pipefitters and gas fitters",1540,1560
2011,5930,Thompson-Okanagan,2014,NOC725,"Plumbers, pipefitters and gas fitters",1550,1550
2011,5930,Thompson-Okanagan,2015,NOC725,"Plumbers, pipefitters and gas fitters",1560,1550
2011,5930,Thompson-Okanagan,2016,NOC725,"Plumbers, pipefitters and gas fitters",1600,1580
2011,5930,Thompson-Okanagan,2017,NOC725,"Plumbers, pipefitters and gas fitters",1660,1640
2011,5930,Thompson-Okanagan,2018,NOC725,"Plumbers, pipefitters and gas fitters",1700,1680
2011,5930,Thompson-Okanagan,2019,NOC725,"Plumbers, pipefitters and gas fitters",1730,1720
2011,5930,Thompson-Okanagan,2020,NOC725,"Plumbers, pipefitters and gas fitters",1740,1740
2011,5930,Thompson-Okanagan,2010,NOC726,"Metal forming, shaping and erecting trades",2800,2850
2011,5930,Thompson-Okanagan,2011,NOC726,"Metal forming, shaping and erecting trades",2720,2800
2011,5930,Thompson-Okanagan,2012,NOC726,"Metal forming, shaping and erecting trades",2770,2820
2011,5930,Thompson-Okanagan,2013,NOC726,"Metal forming, shaping and erecting trades",2790,2820
2011,5930,Thompson-Okanagan,2014,NOC726,"Metal forming, shaping and erecting trades",2840,2840
2011,5930,Thompson-Okanagan,2015,NOC726,"Metal forming, shaping and erecting trades",2870,2850
2011,5930,Thompson-Okanagan,2016,NOC726,"Metal forming, shaping and erecting trades",2910,2870
2011,5930,Thompson-Okanagan,2017,NOC726,"Metal forming, shaping and erecting trades",2940,2900
2011,5930,Thompson-Okanagan,2018,NOC726,"Metal forming, shaping and erecting trades",2960,2930
2011,5930,Thompson-Okanagan,2019,NOC726,"Metal forming, shaping and erecting trades",2980,2960
2011,5930,Thompson-Okanagan,2020,NOC726,"Metal forming, shaping and erecting trades",2990,2990
2011,5930,Thompson-Okanagan,2010,NOC727,Carpenters and cabinetmakers,5700,5870
2011,5930,Thompson-Okanagan,2011,NOC727,Carpenters and cabinetmakers,5480,5650
2011,5930,Thompson-Okanagan,2012,NOC727,Carpenters and cabinetmakers,5460,5570
2011,5930,Thompson-Okanagan,2013,NOC727,Carpenters and cabinetmakers,5420,5490
2011,5930,Thompson-Okanagan,2014,NOC727,Carpenters and cabinetmakers,5440,5440
2011,5930,Thompson-Okanagan,2015,NOC727,Carpenters and cabinetmakers,5470,5440
2011,5930,Thompson-Okanagan,2016,NOC727,Carpenters and cabinetmakers,5630,5560
2011,5930,Thompson-Okanagan,2017,NOC727,Carpenters and cabinetmakers,5830,5750
2011,5930,Thompson-Okanagan,2018,NOC727,Carpenters and cabinetmakers,5980,5910
2011,5930,Thompson-Okanagan,2019,NOC727,Carpenters and cabinetmakers,6060,6030
2011,5930,Thompson-Okanagan,2020,NOC727,Carpenters and cabinetmakers,6100,6090
2011,5930,Thompson-Okanagan,2010,NOC728,Masonry and plastering trades,2310,2380
2011,5930,Thompson-Okanagan,2011,NOC728,Masonry and plastering trades,2200,2270
2011,5930,Thompson-Okanagan,2012,NOC728,Masonry and plastering trades,2190,2230
2011,5930,Thompson-Okanagan,2013,NOC728,Masonry and plastering trades,2160,2190
2011,5930,Thompson-Okanagan,2014,NOC728,Masonry and plastering trades,2170,2170
2011,5930,Thompson-Okanagan,2015,NOC728,Masonry and plastering trades,2180,2170
2011,5930,Thompson-Okanagan,2016,NOC728,Masonry and plastering trades,2250,2220
2011,5930,Thompson-Okanagan,2017,NOC728,Masonry and plastering trades,2350,2310
2011,5930,Thompson-Okanagan,2018,NOC728,Masonry and plastering trades,2420,2390
2011,5930,Thompson-Okanagan,2019,NOC728,Masonry and plastering trades,2450,2440
2011,5930,Thompson-Okanagan,2020,NOC728,Masonry and plastering trades,2470,2470
2011,5930,Thompson-Okanagan,2010,NOC729,Other construction trades,3200,3300
2011,5930,Thompson-Okanagan,2011,NOC729,Other construction trades,3060,3160
2011,5930,Thompson-Okanagan,2012,NOC729,Other construction trades,3050,3110
2011,5930,Thompson-Okanagan,2013,NOC729,Other construction trades,3020,3060
2011,5930,Thompson-Okanagan,2014,NOC729,Other construction trades,3020,3030
2011,5930,Thompson-Okanagan,2015,NOC729,Other construction trades,3040,3030
2011,5930,Thompson-Okanagan,2016,NOC729,Other construction trades,3140,3100
2011,5930,Thompson-Okanagan,2017,NOC729,Other construction trades,3270,3220
2011,5930,Thompson-Okanagan,2018,NOC729,Other construction trades,3360,3320
2011,5930,Thompson-Okanagan,2019,NOC729,Other construction trades,3410,3390
2011,5930,Thompson-Okanagan,2020,NOC729,Other construction trades,3430,3420
2011,5930,Thompson-Okanagan,2010,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3580,3640
2011,5930,Thompson-Okanagan,2011,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3470,3570
2011,5930,Thompson-Okanagan,2012,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3540,3600
2011,5930,Thompson-Okanagan,2013,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3560,3600
2011,5930,Thompson-Okanagan,2014,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3620,3620
2011,5930,Thompson-Okanagan,2015,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3660,3640
2011,5930,Thompson-Okanagan,2016,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3710,3660
2011,5930,Thompson-Okanagan,2017,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3750,3710
2011,5930,Thompson-Okanagan,2018,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3780,3750
2011,5930,Thompson-Okanagan,2019,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3800,3790
2011,5930,Thompson-Okanagan,2020,NOC731,Machinery and transportation equipment mechanics (except motor vehicle),3820,3820
2011,5930,Thompson-Okanagan,2010,NOC732,Automotive service technicians,3920,3970
2011,5930,Thompson-Okanagan,2011,NOC732,Automotive service technicians,3860,3960
2011,5930,Thompson-Okanagan,2012,NOC732,Automotive service technicians,3940,4010
2011,5930,Thompson-Okanagan,2013,NOC732,Automotive service technicians,3980,4020
2011,5930,Thompson-Okanagan,2014,NOC732,Automotive service technicians,4060,4050
2011,5930,Thompson-Okanagan,2015,NOC732,Automotive service technicians,4110,4090
2011,5930,Thompson-Okanagan,2016,NOC732,Automotive service technicians,4150,4100
2011,5930,Thompson-Okanagan,2017,NOC732,Automotive service technicians,4180,4130
2011,5930,Thompson-Okanagan,2018,NOC732,Automotive service technicians,4190,4160
2011,5930,Thompson-Okanagan,2019,NOC732,Automotive service technicians,4210,4190
2011,5930,Thompson-Okanagan,2020,NOC732,Automotive service technicians,4230,4230
2011,5930,Thompson-Okanagan,2010,NOC733,Other mechanics,540,540
2011,5930,Thompson-Okanagan,2011,NOC733,Other mechanics,530,540
2011,5930,Thompson-Okanagan,2012,NOC733,Other mechanics,540,550
2011,5930,Thompson-Okanagan,2013,NOC733,Other mechanics,540,550
2011,5930,Thompson-Okanagan,2014,NOC733,Other mechanics,550,550
2011,5930,Thompson-Okanagan,2015,NOC733,Other mechanics,560,560
2011,5930,Thompson-Okanagan,2016,NOC733,Other mechanics,570,560
2011,5930,Thompson-Okanagan,2017,NOC733,Other mechanics,570,560
2011,5930,Thompson-Okanagan,2018,NOC733,Other mechanics,570,570
2011,5930,Thompson-Okanagan,2019,NOC733,Other mechanics,580,570
2011,5930,Thompson-Okanagan,2020,NOC733,Other mechanics,580,580
2011,5930,Thompson-Okanagan,2010,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",490,500
2011,5930,Thompson-Okanagan,2011,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",480,500
2011,5930,Thompson-Okanagan,2012,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",490,500
2011,5930,Thompson-Okanagan,2013,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",500,500
2011,5930,Thompson-Okanagan,2014,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",510,510
2011,5930,Thompson-Okanagan,2015,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",520,510
2011,5930,Thompson-Okanagan,2016,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",520,510
2011,5930,Thompson-Okanagan,2017,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",520,520
2011,5930,Thompson-Okanagan,2018,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",520,520
2011,5930,Thompson-Okanagan,2019,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",520,520
2011,5930,Thompson-Okanagan,2020,NOC734,"Upholsterers, tailors, shoe repairers, jewellers and related occupations",530,530
2011,5930,Thompson-Okanagan,2010,NOC735,Stationary engineers and power station and system operators,180,180
2011,5930,Thompson-Okanagan,2011,NOC735,Stationary engineers and power station and system operators,180,180
2011,5930,Thompson-Okanagan,2012,NOC735,Stationary engineers and power station and system operators,180,180
2011,5930,Thompson-Okanagan,2013,NOC735,Stationary engineers and power station and system operators,180,190
2011,5930,Thompson-Okanagan,2014,NOC735,Stationary engineers and power station and system operators,190,190
2011,5930,Thompson-Okanagan,2015,NOC735,Stationary engineers and power station and system operators,190,190
2011,5930,Thompson-Okanagan,2016,NOC735,Stationary engineers and power station and system operators,190,190
2011,5930,Thompson-Okanagan,2017,NOC735,Stationary engineers and power station and system operators,190,190
2011,5930,Thompson-Okanagan,2018,NOC735,Stationary engineers and power station and system operators,200,190
2011,5930,Thompson-Okanagan,2019,NOC735,Stationary engineers and power station and system operators,200,200
2011,5930,Thompson-Okanagan,2020,NOC735,Stationary engineers and power station and system operators,200,200
2011,5930,Thompson-Okanagan,2010,NOC736,Train crew operating occupations,590,590
2011,5930,Thompson-Okanagan,2011,NOC736,Train crew operating occupations,560,580
2011,5930,Thompson-Okanagan,2012,NOC736,Train crew operating occupations,580,590
2011,5930,Thompson-Okanagan,2013,NOC736,Train crew operating occupations,590,590
2011,5930,Thompson-Okanagan,2014,NOC736,Train crew operating occupations,600,600
2011,5930,Thompson-Okanagan,2015,NOC736,Train crew operating occupations,600,600
2011,5930,Thompson-Okanagan,2016,NOC736,Train crew operating occupations,610,600
2011,5930,Thompson-Okanagan,2017,NOC736,Train crew operating occupations,610,610
2011,5930,Thompson-Okanagan,2018,NOC736,Train crew operating occupations,620,610
2011,5930,Thompson-Okanagan,2019,NOC736,Train crew operating occupations,620,620
2011,5930,Thompson-Okanagan,2020,NOC736,Train crew operating occupations,620,620
2011,5930,Thompson-Okanagan,2010,NOC737,"Crane operators, drillers and blasters",310,320
2011,5930,Thompson-Okanagan,2011,NOC737,"Crane operators, drillers and blasters",300,310
2011,5930,Thompson-Okanagan,2012,NOC737,"Crane operators, drillers and blasters",300,310
2011,5930,Thompson-Okanagan,2013,NOC737,"Crane operators, drillers and blasters",300,300
2011,5930,Thompson-Okanagan,2014,NOC737,"Crane operators, drillers and blasters",300,300
2011,5930,Thompson-Okanagan,2015,NOC737,"Crane operators, drillers and blasters",300,300
2011,5930,Thompson-Okanagan,2016,NOC737,"Crane operators, drillers and blasters",310,310
2011,5930,Thompson-Okanagan,2017,NOC737,"Crane operators, drillers and blasters",320,320
2011,5930,Thompson-Okanagan,2018,NOC737,"Crane operators, drillers and blasters",330,320
2011,5930,Thompson-Okanagan,2019,NOC737,"Crane operators, drillers and blasters",330,330
2011,5930,Thompson-Okanagan,2020,NOC737,"Crane operators, drillers and blasters",330,330
2011,5930,Thompson-Okanagan,2010,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",560,570
2011,5930,Thompson-Okanagan,2011,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",550,570
2011,5930,Thompson-Okanagan,2012,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",570,580
2011,5930,Thompson-Okanagan,2013,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",570,580
2011,5930,Thompson-Okanagan,2014,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",580,580
2011,5930,Thompson-Okanagan,2015,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",590,590
2011,5930,Thompson-Okanagan,2016,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",590,590
2011,5930,Thompson-Okanagan,2017,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",600,590
2011,5930,Thompson-Okanagan,2018,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",600,590
2011,5930,Thompson-Okanagan,2019,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",600,600
2011,5930,Thompson-Okanagan,2020,NOC738,"Printing press operators, commercial divers and other trades and related occupations, n.e.c.",600,600
2011,5930,Thompson-Okanagan,2010,NOC741,Motor vehicle and transit drivers,8640,8740
2011,5930,Thompson-Okanagan,2011,NOC741,Motor vehicle and transit drivers,8390,8630
2011,5930,Thompson-Okanagan,2012,NOC741,Motor vehicle and transit drivers,8580,8730
2011,5930,Thompson-Okanagan,2013,NOC741,Motor vehicle and transit drivers,8660,8750
2011,5930,Thompson-Okanagan,2014,NOC741,Motor vehicle and transit drivers,8800,8800
2011,5930,Thompson-Okanagan,2015,NOC741,Motor vehicle and transit drivers,8900,8840
2011,5930,Thompson-Okanagan,2016,NOC741,Motor vehicle and transit drivers,8990,8890
2011,5930,Thompson-Okanagan,2017,NOC741,Motor vehicle and transit drivers,9060,8960
2011,5930,Thompson-Okanagan,2018,NOC741,Motor vehicle and transit drivers,9120,9030
2011,5930,Thompson-Okanagan,2019,NOC741,Motor vehicle and transit drivers,9170,9120
2011,5930,Thompson-Okanagan,2020,NOC741,Motor vehicle and transit drivers,9230,9220
2011,5930,Thompson-Okanagan,2010,NOC742,Heavy equipment operators,3250,3320
2011,5930,Thompson-Okanagan,2011,NOC742,Heavy equipment operators,3120,3220
2011,5930,Thompson-Okanagan,2012,NOC742,Heavy equipment operators,3150,3210
2011,5930,Thompson-Okanagan,2013,NOC742,Heavy equipment operators,3140,3180
2011,5930,Thompson-Okanagan,2014,NOC742,Heavy equipment operators,3170,3180
2011,5930,Thompson-Okanagan,2015,NOC742,Heavy equipment operators,3210,3180
2011,5930,Thompson-Okanagan,2016,NOC742,Heavy equipment operators,3280,3240
2011,5930,Thompson-Okanagan,2017,NOC742,Heavy equipment operators,3370,3330
2011,5930,Thompson-Okanagan,2018,NOC742,Heavy equipment operators,3440,3400
2011,5930,Thompson-Okanagan,2019,NOC742,Heavy equipment operators,3480,3460
2011,5930,Thompson-Okanagan,2020,NOC742,Heavy equipment operators,3500,3490
2011,5930,Thompson-Okanagan,2010,NOC743,Other transport equipment operators and related workers,370,370
2011,5930,Thompson-Okanagan,2011,NOC743,Other transport equipment operators and related workers,360,370
2011,5930,Thompson-Okanagan,2012,NOC743,Other transport equipment operators and related workers,370,370
2011,5930,Thompson-Okanagan,2013,NOC743,Other transport equipment operators and related workers,370,380
2011,5930,Thompson-Okanagan,2014,NOC743,Other transport equipment operators and related workers,380,380
2011,5930,Thompson-Okanagan,2015,NOC743,Other transport equipment operators and related workers,380,380
2011,5930,Thompson-Okanagan,2016,NOC743,Other transport equipment operators and related workers,390,380
2011,5930,Thompson-Okanagan,2017,NOC743,Other transport equipment operators and related workers,390,380
2011,5930,Thompson-Okanagan,2018,NOC743,Other transport equipment operators and related workers,390,390
2011,5930,Thompson-Okanagan,2019,NOC743,Other transport equipment operators and related workers,390,390
2011,5930,Thompson-Okanagan,2020,NOC743,Other transport equipment operators and related workers,400,400
2011,5930,Thompson-Okanagan,2010,NOC744,"Other installers, repairers and servicers",1750,1790
2011,5930,Thompson-Okanagan,2011,NOC744,"Other installers, repairers and servicers",1710,1760
2011,5930,Thompson-Okanagan,2012,NOC744,"Other installers, repairers and servicers",1720,1750
2011,5930,Thompson-Okanagan,2013,NOC744,"Other installers, repairers and servicers",1730,1750
2011,5930,Thompson-Okanagan,2014,NOC744,"Other installers, repairers and servicers",1740,1740
2011,5930,Thompson-Okanagan,2015,NOC744,"Other installers, repairers and servicers",1750,1740
2011,5930,Thompson-Okanagan,2016,NOC744,"Other installers, repairers and servicers",1790,1770
2011,5930,Thompson-Okanagan,2017,NOC744,"Other installers, repairers and servicers",1830,1800
2011,5930,Thompson-Okanagan,2018,NOC744,"Other installers, repairers and servicers",1850,1840
2011,5930,Thompson-Okanagan,2019,NOC744,"Other installers, repairers and servicers",1870,1860
2011,5930,Thompson-Okanagan,2020,NOC744,"Other installers, repairers and servicers",1880,1880
2011,5930,Thompson-Okanagan,2010,NOC745,Longshore workers and material handlers,2760,2800
2011,5930,Thompson-Okanagan,2011,NOC745,Longshore workers and material handlers,2700,2770
2011,5930,Thompson-Okanagan,2012,NOC745,Longshore workers and material handlers,2750,2800
2011,5930,Thompson-Okanagan,2013,NOC745,Longshore workers and material handlers,2780,2810
2011,5930,Thompson-Okanagan,2014,NOC745,Longshore workers and material handlers,2820,2820
2011,5930,Thompson-Okanagan,2015,NOC745,Longshore workers and material handlers,2850,2830
2011,5930,Thompson-Okanagan,2016,NOC745,Longshore workers and material handlers,2870,2840
2011,5930,Thompson-Okanagan,2017,NOC745,Longshore workers and material handlers,2890,2850
2011,5930,Thompson-Okanagan,2018,NOC745,Longshore workers and material handlers,2900,2880
2011,5930,Thompson-Okanagan,2019,NOC745,Longshore workers and material handlers,2910,2900
2011,5930,Thompson-Okanagan,2020,NOC745,Longshore workers and material handlers,2930,2920
2011,5930,Thompson-Okanagan,2010,NOC761,Trades helpers and labourers,4430,4560
2011,5930,Thompson-Okanagan,2011,NOC761,Trades helpers and labourers,4250,4390
2011,5930,Thompson-Okanagan,2012,NOC761,Trades helpers and labourers,4240,4330
2011,5930,Thompson-Okanagan,2013,NOC761,Trades helpers and labourers,4220,4270
2011,5930,Thompson-Okanagan,2014,NOC761,Trades helpers and labourers,4240,4240
2011,5930,Thompson-Okanagan,2015,NOC761,Trades helpers and labourers,4270,4240
2011,5930,Thompson-Okanagan,2016,NOC761,Trades helpers and labourers,4390,4330
2011,5930,Thompson-Okanagan,2017,NOC761,Trades helpers and labourers,4540,4480
2011,5930,Thompson-Okanagan,2018,NOC761,Trades helpers and labourers,4650,4600
2011,5930,Thompson-Okanagan,2019,NOC761,Trades helpers and labourers,4720,4690
2011,5930,Thompson-Okanagan,2020,NOC761,Trades helpers and labourers,4740,4740
2011,5930,Thompson-Okanagan,2010,NOC762,"Public works and other labourers, n.e.c.",670,680
2011,5930,Thompson-Okanagan,2011,NOC762,"Public works and other labourers, n.e.c.",680,690
2011,5930,Thompson-Okanagan,2012,NOC762,"Public works and other labourers, n.e.c.",690,700
2011,5930,Thompson-Okanagan,2013,NOC762,"Public works and other labourers, n.e.c.",700,710
2011,5930,Thompson-Okanagan,2014,NOC762,"Public works and other labourers, n.e.c.",710,710
2011,5930,Thompson-Okanagan,2015,NOC762,"Public works and other labourers, n.e.c.",720,710
2011,5930,Thompson-Okanagan,2016,NOC762,"Public works and other labourers, n.e.c.",720,720
2011,5930,Thompson-Okanagan,2017,NOC762,"Public works and other labourers, n.e.c.",730,720
2011,5930,Thompson-Okanagan,2018,NOC762,"Public works and other labourers, n.e.c.",740,730
2011,5930,Thompson-Okanagan,2019,NOC762,"Public works and other labourers, n.e.c.",750,740
2011,5930,Thompson-Okanagan,2020,NOC762,"Public works and other labourers, n.e.c.",760,750
2011,5930,Thompson-Okanagan,2010,NOC821,"Supervisors, logging and forestry",430,430
2011,5930,Thompson-Okanagan,2011,NOC821,"Supervisors, logging and forestry",400,420
2011,5930,Thompson-Okanagan,2012,NOC821,"Supervisors, logging and forestry",420,430
2011,5930,Thompson-Okanagan,2013,NOC821,"Supervisors, logging and forestry",420,430
2011,5930,Thompson-Okanagan,2014,NOC821,"Supervisors, logging and forestry",440,440
2011,5930,Thompson-Okanagan,2015,NOC821,"Supervisors, logging and forestry",450,440
2011,5930,Thompson-Okanagan,2016,NOC821,"Supervisors, logging and forestry",450,450
2011,5930,Thompson-Okanagan,2017,NOC821,"Supervisors, logging and forestry",450,450
2011,5930,Thompson-Okanagan,2018,NOC821,"Supervisors, logging and forestry",450,450
2011,5930,Thompson-Okanagan,2019,NOC821,"Supervisors, logging and forestry",450,450
2011,5930,Thompson-Okanagan,2020,NOC821,"Supervisors, logging and forestry",450,450
2011,5930,Thompson-Okanagan,2010,NOC822,"Supervisors, mining, oil and gas",290,280
2011,5930,Thompson-Okanagan,2011,NOC822,"Supervisors, mining, oil and gas",270,280
2011,5930,Thompson-Okanagan,2012,NOC822,"Supervisors, mining, oil and gas",280,280
2011,5930,Thompson-Okanagan,2013,NOC822,"Supervisors, mining, oil and gas",280,280
2011,5930,Thompson-Okanagan,2014,NOC822,"Supervisors, mining, oil and gas",290,290
2011,5930,Thompson-Okanagan,2015,NOC822,"Supervisors, mining, oil and gas",290,290
2011,5930,Thompson-Okanagan,2016,NOC822,"Supervisors, mining, oil and gas",300,290
2011,5930,Thompson-Okanagan,2017,NOC822,"Supervisors, mining, oil and gas",300,300
2011,5930,Thompson-Okanagan,2018,NOC822,"Supervisors, mining, oil and gas",300,300
2011,5930,Thompson-Okanagan,2019,NOC822,"Supervisors, mining, oil and gas",300,300
2011,5930,Thompson-Okanagan,2020,NOC822,"Supervisors, mining, oil and gas",300,300
2011,5930,Thompson-Okanagan,2010,NOC823,"Underground miners, oil and gas drillers and related workers",420,410
2011,5930,Thompson-Okanagan,2011,NOC823,"Underground miners, oil and gas drillers and related workers",390,400
2011,5930,Thompson-Okanagan,2012,NOC823,"Underground miners, oil and gas drillers and related workers",400,410
2011,5930,Thompson-Okanagan,2013,NOC823,"Underground miners, oil and gas drillers and related workers",410,410
2011,5930,Thompson-Okanagan,2014,NOC823,"Underground miners, oil and gas drillers and related workers",420,420
2011,5930,Thompson-Okanagan,2015,NOC823,"Underground miners, oil and gas drillers and related workers",430,430
2011,5930,Thompson-Okanagan,2016,NOC823,"Underground miners, oil and gas drillers and related workers",430,430
2011,5930,Thompson-Okanagan,2017,NOC823,"Underground miners, oil and gas drillers and related workers",430,430
2011,5930,Thompson-Okanagan,2018,NOC823,"Underground miners, oil and gas drillers and related workers",430,430
2011,5930,Thompson-Okanagan,2019,NOC823,"Underground miners, oil and gas drillers and related workers",440,430
2011,5930,Thompson-Okanagan,2020,NOC823,"Underground miners, oil and gas drillers and related workers",440,440
2011,5930,Thompson-Okanagan,2010,NOC824,Logging machinery operators,830,830
2011,5930,Thompson-Okanagan,2011,NOC824,Logging machinery operators,770,800
2011,5930,Thompson-Okanagan,2012,NOC824,Logging machinery operators,800,820
2011,5930,Thompson-Okanagan,2013,NOC824,Logging machinery operators,810,820
2011,5930,Thompson-Okanagan,2014,NOC824,Logging machinery operators,840,840
2011,5930,Thompson-Okanagan,2015,NOC824,Logging machinery operators,860,850
2011,5930,Thompson-Okanagan,2016,NOC824,Logging machinery operators,870,860
2011,5930,Thompson-Okanagan,2017,NOC824,Logging machinery operators,870,860
2011,5930,Thompson-Okanagan,2018,NOC824,Logging machinery operators,870,860
2011,5930,Thompson-Okanagan,2019,NOC824,Logging machinery operators,870,860
2011,5930,Thompson-Okanagan,2020,NOC824,Logging machinery operators,870,870
2011,5930,Thompson-Okanagan,2010,NOC825,"Contractors, operators and supervisors in agriculture, horticulture and aquaculture",5260,5470
2011,5930,Thompson-Okanagan,2011,NOC825,"Contractors, operators and supervisors in agriculture, horticulture and aquaculture",5690,5800
2011,5930,Thompson-Okanagan,2012,NOC825,"Contractors, operators and supervisors in agriculture, horticulture and aquaculture",5670,5780
2011,5930,Thompson-Okanagan,2013,NOC825,"Contractors, operators and supervisors in agriculture, horticulture and aquaculture",5820,5870
2011,5930,Thompson-Okanagan,2014,NOC825,"Contractors, operators and supervisors in agriculture, horticulture and aquaculture",5870,5870
